#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 07 02 03 10 251  6.1  7.7 99.00 99.00 99.00 999 1011.1  17.2  18.3  15.9 99.0 99.00 
2021 07 02 03 20 254  6.6  7.9 99.00 99.00 99.00 999 1011.2  17.2  18.3  15.9 99.0 99.00 
2021 07 02 03 30 256  6.4  7.6 99.00 99.00 99.00 999 1011.2  17.2  18.2  16.0 99.0 99.00 
2021 07 02 03 40 258  6.8  8.2  1.32  5.88  4.66 267 1011.0  17.3  18.2  16.0 99.0 99.00 
2021 07 02 03 50 254  6.6  8.0 99.00 99.00 99.00 999 1011.2  17.3  18.2  16.0 99.0 99.00 
2021 07 02 04 00 251  6.2  7.6 99.00 99.00 99.00 999 1011.1  17.3  18.1  16.0 99.0 99.00 
2021 07 02 04 10 248  6.4  7.7 99.00 99.00 99.00 999 1011.2  17.3  18.1  16.0 99.0 99.00 
2021 07 02 04 20 245  6.3  7.7 99.00 99.00 99.00 999 1011.3  17.4  18.1  16.1 99.0 99.00 
2021 07 02 04 30 245  6.2  7.6 99.00 99.00 99.00 999 1011.4  17.4  18.1  16.1 99.0 99.00 
2021 07 02 04 40 248  6.1  7.6  1.26  5.56  4.75 276 1011.4  17.5  18.1  16.1 99.0 99.00 
2021 07 02 04 50 246  5.8  7.2 99.00 99.00 99.00 999 1011.5  17.5  18.1  16.1 99.0 99.00 
2021 07 02 05 00 251  5.7  7.0 99.00 99.00 99.00 999 1011.6  17.5  18.1  16.0 99.0 99.00 
2021 07 02 05 10 251  6.1  7.5 99.00 99.00 99.00 999 1011.6  17.5  18.0  15.9 99.0 99.00 
2021 07 02 05 20 249  6.1  7.8 99.00 99.00 99.00 999 1011.7  17.4  18.0  15.8 99.0 99.00 
2021 07 02 05 30 248  6.4  8.0 99.00 99.00 99.00 999 1011.6  17.3  18.0  15.7 99.0 99.00 
2021 07 02 05 40 250  6.9  8.5  1.23  5.56  4.65 269 1011.6  17.2  18.0  15.7 99.0 99.00 
2021 07 02 05 50 246  6.9  8.5 99.00 99.00 99.00 999 1011.6  17.2  17.9  15.7 99.0 99.00 
2021 07 02 06 00 247  7.0  8.3 99.00 99.00 99.00 999 1011.6  17.2  17.9  15.7 99.0 99.00 
2021 07 02 06 10 245  6.7  8.6 99.00 99.00 99.00 999 1011.6  17.2  17.9  15.7 99.0 99.00 
2021 07 02 06 20 240  6.4  8.1 99.00 99.00 99.00 999 1011.7  17.2  17.9  15.7 99.0 99.00 
2021 07 02 06 30 238  6.1  7.6 99.00 99.00 99.00 999 1011.8  17.2  17.9  15.8 99.0 99.00 
2021 07 02 06 40 238  6.4  8.0  1.23  5.56  4.69 268 1011.9  17.1  17.9  15.7 99.0 99.00 
2021 07 02 06 50 236  6.3  8.0 99.00 99.00 99.00 999 1012.0  17.1  17.9  15.7 99.0 99.00 
2021 07 02 07 00 234  6.6  8.4 99.00 99.00 99.00 999 1012.0  17.0  17.8  15.6 99.0 99.00 
2021 07 02 07 10 232  6.4  8.1 99.00 99.00 99.00 999 1012.1  16.9  17.8  15.6 99.0 99.00 
2021 07 02 07 20 230  6.3  7.6 99.00 99.00 99.00 999 1012.1  16.9  17.8  15.7 99.0 99.00 
2021 07 02 07 30 231  6.5  8.1 99.00 99.00 99.00 999 1012.1  16.9  17.8  15.6 99.0 99.00 
2021 07 02 07 40 230  5.7  7.5  1.19 10.00  4.65 280 1012.4  16.8  17.8  15.4 99.0 99.00 
