#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 09 01 23 30 280  4.5  5.6 99.00 99.00 99.00 999 1011.5  17.7  17.9  16.0 99.0 99.00 
2021 09 01 23 40 284  4.4  5.4  0.57  7.69  5.38 270 1011.5  17.8  17.9  16.1 99.0 99.00 
2021 09 01 23 50 285  4.5  5.5 99.00 99.00 99.00 999 1011.4  17.8  17.9  16.1 99.0 99.00 
2021 09 02 00 00 283  4.8  5.8 99.00 99.00 99.00 999 1011.4  17.8  18.0  16.0 99.0 99.00 
2021 09 02 00 10 284  4.6  5.5 99.00 99.00 99.00 999 1011.4  17.8  17.9  16.0 99.0 99.00 
2021 09 02 00 20 281  4.4  5.4 99.00 99.00 99.00 999 1011.4  17.8  17.9  16.1 99.0 99.00 
2021 09 02 00 30 281  4.7  5.6 99.00 99.00 99.00 999 1011.3  17.8  17.9  16.0 99.0 99.00 
2021 09 02 00 40 280  4.7  5.8  0.54  7.14  4.77 285 1011.3  17.7  18.0  16.0 99.0 99.00 
2021 09 02 00 50 280  4.8  5.7 99.00 99.00 99.00 999 1011.3  17.7  18.1  16.0 99.0 99.00 
2021 09 02 01 00 281  4.9  5.8 99.00 99.00 99.00 999 1011.3  17.7  18.1  15.9 99.0 99.00 
2021 09 02 01 10 281  4.7  5.9 99.00 99.00 99.00 999 1011.3  17.7  18.0  15.9 99.0 99.00 
2021 09 02 01 20 282  4.8  6.0 99.00 99.00 99.00 999 1011.4  17.7  18.0  15.9 99.0 99.00 
2021 09 02 01 30 283  4.5  5.4 99.00 99.00 99.00 999 1011.4  17.6  17.9  15.9 99.0 99.00 
2021 09 02 01 40 280  4.5  5.4  0.60  8.33  4.56 252 1011.4  17.6  17.9  15.8 99.0 99.00 
2021 09 02 01 50 279  4.6  5.6 99.00 99.00 99.00 999 1011.6  17.6  17.9  15.8 99.0 99.00 
2021 09 02 02 00 276  4.5  5.6 99.00 99.00 99.00 999 1011.6  17.6  17.9  15.8 99.0 99.00 
2021 09 02 02 10 273  4.5  5.4 99.00 99.00 99.00 999 1011.6  17.5  17.8  15.7 99.0 99.00 
2021 09 02 02 20 272  4.6  5.4 99.00 99.00 99.00 999 1011.6  17.4  17.8  15.6 99.0 99.00 
2021 09 02 02 30 271  4.7  5.5 99.00 99.00 99.00 999 1011.6  17.4  17.7  15.6 99.0 99.00 
2021 09 02 02 40 273  4.6  5.9  0.64  7.69  4.41 265 1011.8  17.3  17.8  15.6 99.0 99.00 
2021 09 02 02 50 273  4.3  5.3 99.00 99.00 99.00 999 1011.9  17.3  17.8  15.6 99.0 99.00 
2021 09 02 03 00 271  4.0  4.9 99.00 99.00 99.00 999 1012.0  17.3  17.8  15.6 99.0 99.00 
2021 09 02 03 10 273  4.1  4.9 99.00 99.00 99.00 999 1012.1  17.3  17.8  15.6 99.0 99.00 
2021 09 02 03 20 274  4.4  5.4 99.00 99.00 99.00 999 1012.2  17.3  17.9  15.5 99.0 99.00 
2021 09 02 03 30 269  3.9  4.7 99.00 99.00 99.00 999 1012.4  17.3  17.8  15.6 99.0 99.00 
2021 09 02 03 40 269  3.9  4.8  0.62  9.09  4.59 247 1012.4  17.2  17.8  15.6 99.0 99.00 
2021 09 02 03 50 271  3.9  4.7 99.00 99.00 99.00 999 1012.5  17.2  17.8  15.5 99.0 99.00 
2021 09 02 04 00 272  3.9  4.8 99.00 99.00 99.00 999 1012.6  17.2  17.8  15.5 99.0 99.00 
2021 09 02 04 10 269  3.9  4.6 99.00 99.00 99.00 999 1012.7  17.2  17.8  15.5 99.0 99.00 
2021 09 02 04 20 266  3.7  4.5 99.00 99.00 99.00 999 1012.6  17.2  17.8  15.5 99.0 99.00 
2021 09 02 04 30 266  3.5  4.4 99.00 99.00 99.00 999 1012.7  17.2  17.8  15.5 99.0 99.00 
2021 09 02 04 40 263  3.8  4.5  0.64  8.33  4.63 273 1012.6  17.1  17.8  15.5 99.0 99.00 
2021 09 02 04 50 259  3.5  4.4 99.00 99.00 99.00 999 1012.6  17.1  17.8  15.5 99.0 99.00 
2021 09 02 05 00 251  3.4  4.3 99.00 99.00 99.00 999 1012.7  17.1  17.7  15.5 99.0 99.00 
2021 09 02 05 10 249  3.3  4.0 99.00 99.00 99.00 999 1012.8  17.1  17.7  15.6 99.0 99.00 
2021 09 02 05 20 241  3.4  4.1 99.00 99.00 99.00 999 1012.7  17.1  17.7  15.6 99.0 99.00 
2021 09 02 05 30 239  3.5  4.4 99.00 99.00 99.00 999 1012.7  17.0  17.7  15.5 99.0 99.00 
2021 09 02 05 40 242  3.8  4.6  0.67  8.33  4.62 269 1012.7  17.0  17.7  15.5 99.0 99.00 
2021 09 02 05 50 243  3.7  4.6 99.00 99.00 99.00 999 1012.8  17.0  17.7  15.6 99.0 99.00 
2021 09 02 06 00 246  3.8  4.6 99.00 99.00 99.00 999 1012.8  16.9  17.7  15.5 99.0 99.00 
2021 09 02 06 10 248  3.5  4.4 99.00 99.00 99.00 999 1012.8  16.9  17.7  15.5 99.0 99.00 
2021 09 02 06 20 245  3.2  4.0 99.00 99.00 99.00 999 1012.9  16.9  17.7  15.5 99.0 99.00 
2021 09 02 06 30 244  3.2  4.0 99.00 99.00 99.00 999 1012.9  17.0  17.7  15.6 99.0 99.00 
2021 09 02 06 40 244  3.4  4.1  0.71  6.25  4.83 270 1012.9  16.9  17.7  15.5 99.0 99.00 
2021 09 02 06 50 241  3.4  4.4 99.00 99.00 99.00 999 1012.9  16.9  17.7  15.6 99.0 99.00 
2021 09 02 07 00 243  3.4  4.0 99.00 99.00 99.00 999 1012.7  16.8  17.6  15.5 99.0 99.00 
2021 09 02 07 10 242  3.5  4.5 99.00 99.00 99.00 999 1012.9  16.9  17.6  15.6 99.0 99.00 
2021 09 02 07 20 240  3.5  4.4 99.00 99.00 99.00 999 1012.9  16.8  17.6  15.5 99.0 99.00 
2021 09 02 07 30 236  3.6  4.6 99.00 99.00 99.00 999 1013.0  16.8  17.6  15.6 99.0 99.00 
2021 09 02 07 40 235  3.5  4.2  0.69  8.33  5.13 288 1013.0  16.7  17.6  15.5 99.0 99.00 
2021 09 02 07 50 239  3.3  4.0 99.00 99.00 99.00 999 1013.0  16.7  17.5  15.5 99.0 99.00 
2021 09 02 08 00 236  3.4  4.3 99.00 99.00 99.00 999 1013.0  16.7  17.5  15.5 99.0 99.00 
2021 09 02 08 10 235  3.8  5.3 99.00 99.00 99.00 999 1012.9  16.7  17.5  15.5 99.0 99.00 
2021 09 02 08 20 240  3.5  4.5 99.00 99.00 99.00 999 1013.0  16.8  17.5  15.5 99.0 99.00 
2021 09 02 08 30 242  3.8  4.9 99.00 99.00 99.00 999 1013.0  16.7  17.5  15.5 99.0 99.00 
2021 09 02 08 40 244  3.8  4.6  0.66  8.33  5.17 278 1012.9  16.7  17.4  15.4 99.0 99.00 
2021 09 02 08 50 245  3.8  4.8 99.00 99.00 99.00 999 1012.9  16.7  17.4  15.3 99.0 99.00 
2021 09 02 09 00 244  4.0  5.0 99.00 99.00 99.00 999 1012.9  16.7  17.4  15.2 99.0 99.00 
2021 09 02 09 10 245  3.6  4.5 99.00 99.00 99.00 999 1012.9  16.7  17.4  15.2 99.0 99.00 
2021 09 02 09 20 244  4.4  5.1 99.00 99.00 99.00 999 1012.9  16.7  17.4  15.2 99.0 99.00 
2021 09 02 09 30 244  4.3  5.2 99.00 99.00 99.00 999 1012.9  16.6  17.4  15.1 99.0 99.00 
2021 09 02 09 40 245  4.4  5.6  0.71  8.33  5.40 280 1013.0  16.6  17.3  15.2 99.0 99.00 
2021 09 02 09 50 250  4.6  5.7 99.00 99.00 99.00 999 1013.0  16.5  17.3  15.2 99.0 99.00 
2021 09 02 10 00 248  4.0  5.0 99.00 99.00 99.00 999 1013.0  16.5  17.2  15.1 99.0 99.00 
2021 09 02 10 10 249  4.0  5.3 99.00 99.00 99.00 999 1013.0  16.5  17.2  15.1 99.0 99.00 
2021 09 02 10 20 248  3.5  4.3 99.00 99.00 99.00 999 1013.0  16.4  17.1  15.0 99.0 99.00 
2021 09 02 10 30 246  3.4  4.3 99.00 99.00 99.00 999 1013.0  16.4  17.0  14.9 99.0 99.00 
2021 09 02 10 40 246  3.3  4.1  0.74  9.09  5.45 279 1012.9  16.5  17.0  15.0 99.0 99.00 
2021 09 02 10 50 247  3.3  4.0 99.00 99.00 99.00 999 1012.9  16.5  16.9  14.9 99.0 99.00 
2021 09 02 11 00 249  3.2  3.8 99.00 99.00 99.00 999 1013.0  16.5  16.9  15.0 99.0 99.00 
2021 09 02 11 10 250  2.9  3.8 99.00 99.00 99.00 999 1012.9  16.5  16.8  15.1 99.0 99.00 
2021 09 02 11 20 252  3.2  3.9 99.00 99.00 99.00 999 1013.0  16.5  16.8  15.2 99.0 99.00 
2021 09 02 11 30 246  3.4  4.2 99.00 99.00 99.00 999 1013.0  16.4  16.8  15.1 99.0 99.00 
2021 09 02 11 40 237  4.1  5.4  0.74  8.33  5.48 282 1013.0  16.5  16.8  15.1 99.0 99.00 
2021 09 02 11 50 238  4.2  5.0 99.00 99.00 99.00 999 1013.0  16.4  16.8  15.1 99.0 99.00 
2021 09 02 12 00 238  4.2  5.1 99.00 99.00 99.00 999 1013.0  16.4  16.8  15.2 99.0 99.00 
2021 09 02 12 10 242  3.9  5.0 99.00 99.00 99.00 999 1013.1  16.3  16.8  15.1 99.0 99.00 
2021 09 02 12 20 241  4.0  5.0 99.00 99.00 99.00 999 1013.1  16.3  16.7  15.1 99.0 99.00 
